sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
review_queue,review_queue_item,b1_m17,v080149_cat17_collocation_cat17_coll_042,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_008,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_009,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_010,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_015,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_016,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_017,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_021,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_contrast_cat17_cs_022,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_001,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_017,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_019,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_020,reviewOnlySafe,false,review,internal_label_sanitised|cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_023,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_027,reviewOnlySafe,false,review,internal_label_sanitised|cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_050,reviewOnlySafe,false,review,internal_label_sanitised|normal_practice_excluded_by_display_schema|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_051,reviewOnlySafe,false,review,internal_label_sanitised|normal_practice_excluded_by_display_schema|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_057,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_058,reviewOnlySafe,false,review,internal_label_sanitised|normal_practice_excluded_by_display_schema|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_059,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_063,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_064,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_073,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_075,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_079,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_085,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_090,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_100,reviewOnlySafe,false,review,internal_label_sanitised|prompt_internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_103,reviewOnlySafe,false,active,internal_label_sanitised|prompt_internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_104,reviewOnlySafe,false,active,internal_label_sanitised|prompt_internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_107,reviewOnlySafe,false,active,internal_label_sanitised|prompt_internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_110,reviewOnlySafe,false,active,internal_label_sanitised|prompt_internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_practice_family_cat17_pf_115,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_001,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_004,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_009,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_012,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_013,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_014,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_015,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_017,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_018,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_020,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_023,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_024,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_025,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_026,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_027,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_028,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_029,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_030,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_031,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_032,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_033,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_034,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_036,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_038,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_039,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_040,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_043,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_046,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_redemittel_cat17_r_056,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_012,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_019,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_020,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_022,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_035,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_037,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_038,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_053,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_054,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_055,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_061,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_069,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_070,reviewOnlySafe,false,review,internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_114,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_131,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_133,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_135,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_136,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_137,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_138,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_139,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_141,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_144,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_148,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_149,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_155,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_156,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_159,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_160,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_161,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_162,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_163,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_165,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_167,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_168,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_170,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_171,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_172,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_173,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_174,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_175,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_176,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_177,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_183,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_189,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m17,v080149_cat17_wortschatz_cat17_w_198,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_001,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_002,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_003,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_004,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_005,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_006,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_007,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_008,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_009,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_010,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_011,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_012,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_013,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_014,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_015,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_016,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_017,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_018,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_019,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_020,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_022,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_023,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_024,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_025,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_026,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_027,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_028,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_029,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_030,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_031,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_032,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_033,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_034,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_035,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_036,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_037,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_038,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_039,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
