currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_045,cat14-w-045,cat14-w-045,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_045,false,,Welches Wort passt? first,,Sequence/addition,,zuerst | erst | zuerst dass | weil,,zuerst,zuerst,`dass` introduces reported information; the finite verb goes to the end.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_046,cat14-w-046,cat14-w-046,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_046,false,,Welches Wort passt? then,,Sequence/addition,,dann | danach | wenn | weil,,dann,dann,`wenn` introduces a condition; the finite verb goes to the end.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_047,cat14-w-047,cat14-w-047,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_047,false,,Welches Wort passt? after that,,Sequence/addition,,danach | nachdem | bevor | weil,,danach,danach,`bevor` means before; the finite verb goes to the end.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_048,cat14-w-048,cat14-w-048,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_048,false,,Welches Wort passt? before that/beforehand,,Sequence/addition,,vorher | bevor | zuerst | weil,,vorher,vorher,`bevor` means before; the finite verb goes to the end.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_051,cat14-w-051,cat14-w-051,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_051,false,,Welches Wort passt? besides/in addition,,Sequence/addition,,außerdem | auch | zusätzlich | weil,,außerdem,außerdem,`außerdem/zusätzlich` add information; the finite verb stays in position 2.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_052,cat14-w-052,cat14-w-052,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_052,false,,Welches Wort passt? additionally,,Sequence/addition,,zusätzlich | außerdem | auch | weil,,zusätzlich,zusätzlich,`außerdem/zusätzlich` add information; the finite verb stays in position 2.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_053,cat14-w-053,cat14-w-053,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_053,false,,Welches Wort passt? also/too,,Sequence/addition,,auch | also | außerdem | weil,,auch,auch,`als` is used for one past time; word order is verb-final in the clause.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_054,cat14-w-054,cat14-w-054,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_054,false,,Welches Wort passt? or,,Alternatives,,oder | entweder ... oder | sondern | weil,,oder,oder,"`sondern` corrects a negative first idea: nicht A, sondern B.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_058,cat14-w-058,cat14-w-058,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_058,false,,Welches Wort passt? instead,,Alternatives,,stattdessen | statt ... zu | sondern | weil,,stattdessen,stattdessen,"`sondern` corrects a negative first idea: nicht A, sondern B.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_086,cat14-w-086,cat14-w-086,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_086,false,,Welches Wort passt? position 1,,Word order,,Position 1 | Satzanfang | weil | denn,,Position 1,Position 1,"Connector choice depends on meaning and word order: reason, result, contrast, time, condition or purpose.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m14-connectors-sentence-functions.js,v080149_cat14_wortschatz_cat14_w_087,cat14-w-087,cat14-w-087,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT14-wortschatz-cat14_w_087,false,,Welches Wort passt? position 2,,Word order,,Position 2 | Satzende | Verb am Ende | weil,,Position 2,Position 2,"Connector choice depends on meaning and word order: reason, result, contrast, time, condition or purpose.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_096,cat16-w-096,cat16-w-096,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_096,false,,Welches Wort passt? open / unpaid,,Status words,,offen | bezahlt | fällig | der Betrag,,offen,offen,Not yet paid or unresolved.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_097,cat16-w-097,cat16-w-097,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_097,false,,Welches Wort passt? paid,,Status words,,bezahlt | fällig | offen | der Betrag,,bezahlt,bezahlt,Already paid.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_101,cat16-w-101,cat16-w-101,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_101,false,,Welches Wort passt? monthly,,Status words,,monatlich | jährlich | einmalig | der Betrag,,monatlich,monatlich,Every month.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_102,cat16-w-102,cat16-w-102,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_102,false,,Welches Wort passt? yearly / annually,,Status words,,jährlich | monatlich | einmalig | der Betrag,,jährlich,jährlich,Every year.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_103,cat16-w-103,cat16-w-103,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_103,false,,Welches Wort passt? one-off,,Status words,,einmalig | regelmäßig | monatlich | der Betrag,,einmalig,einmalig,Only once.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_104,cat16-w-104,cat16-w-104,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_104,false,,Welches Wort passt? regularly,,Status words,,regelmäßig | einmalig | automatisch | der Betrag,,regelmäßig,regelmäßig,At regular intervals.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_105,cat16-w-105,cat16-w-105,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_105,false,,Welches Wort passt? automatically,,Status words,,automatisch | regelmäßig | sofort | der Betrag,,automatisch,,Without manual action each time.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_106,cat16-w-106,cat16-w-106,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_106,false,,Welches Wort passt? immediately,,Status words,,sofort | spätestens | später | der Betrag,,sofort,sofort,Right away.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_107,cat16-w-107,cat16-w-107,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_107,false,,Welches Wort passt? at the latest,,Status words,,spätestens | sofort | bis | der Betrag,,spätestens,spätestens,Latest allowed time.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_108,cat16-w-108,cat16-w-108,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_108,false,,Welches Wort passt? to pay,,Payment verbs,,zahlen | bezahlen | bezahlen für | der Betrag,,zahlen,zahlen,General verb to pay.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_109,cat16-w-109,cat16-w-109,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_109,false,,Welches Wort passt? to pay for,,Payment verbs,,bezahlen | zahlen | kosten | der Betrag,,bezahlen,bezahlen,Pay a bill/item/person contextually.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_110,cat16-w-110,cat16-w-110,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_110,false,,Welches Wort passt? to transfer money,,Payment verbs,,überweisen | zahlen | abbuchen | der Betrag,,überweisen,überweisen,Pay by bank transfer.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_111,cat16-w-111,cat16-w-111,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_111,false,,Welches Wort passt? to debit / take from account,,Payment verbs,,abbuchen | überweisen | einziehen | der Betrag,,abbuchen,abbuchen,Take money from account.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_112,cat16-w-112,cat16-w-112,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_112,false,,Welches Wort passt? to collect by debit,,Payment verbs,,einziehen | abbuchen | überweisen | der Betrag,,einziehen,einziehen,"Collect money, often by direct debit.",,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_113,cat16-w-113,cat16-w-113,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_113,false,,Welches Wort passt? to withdraw cash,,Payment verbs,,abheben | einzahlen | abbuchen | der Betrag,,abheben,abheben,Take money out of account/ATM.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_114,cat16-w-114,cat16-w-114,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_114,false,,Welches Wort passt? to deposit/pay in,,Payment verbs,,einzahlen | abheben | zahlen | der Betrag,,einzahlen,einzahlen,Put money into account or pay contribution.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_115,cat16-w-115,cat16-w-115,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_115,false,,Welches Wort passt? to refund/reimburse,,Payment verbs,,erstatten | zurückzahlen | ersetzen | der Betrag,,erstatten,erstatten,Pay money back.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_116,cat16-w-116,cat16-w-116,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_116,false,,Welches Wort passt? to pay back,,Payment verbs,,zurückzahlen | erstatten | bezahlen | der Betrag,,zurückzahlen,zurückzahlen,Return money paid/owed.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_118,cat16-w-118,cat16-w-118,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_118,false,,Welches Wort passt? to cost,,Payment verbs,,kosten | bezahlen | zahlen | der Betrag,,kosten,kosten,Have a price.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_127,cat16-w-127,cat16-w-127,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_127,false,,Welches Wort passt? to check,,Admin verbs,,prüfen | kontrollieren | bezahlen | der Betrag,,prüfen,prüfen,Check invoice/payment/details.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_129,cat16-w-129,cat16-w-129,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_129,false,,Welches Wort passt? to switch/change,,Admin verbs,,wechseln | ändern | verlängern | der Betrag,,wechseln,,Switch tariff/provider/account.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_133,cat16-w-133,cat16-w-133,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_133,false,,Welches Wort passt? to keep/store,,Admin verbs,,aufbewahren | speichern | abgeben | der Betrag,,aufbewahren,,Keep documents/receipts.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_134,cat16-w-134,cat16-w-134,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_134,false,,Welches Wort passt? to submit,,Admin verbs,,einreichen | schicken | abgeben | der Betrag,,einreichen,einreichen,Submit proof/document.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_135,cat16-w-135,cat16-w-135,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_135,false,,Welches Wort passt? to request formally,,Admin verbs,,anfordern | fragen | bestellen | der Betrag,,anfordern,anfordern,Request a copy/document.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_136,cat16-w-136,cat16-w-136,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_136,false,,Welches Wort passt? to clarify/resolve,,Admin verbs,,klären | erklären | prüfen | der Betrag,,klären,klären,Clarify an issue.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_137,cat16-w-137,cat16-w-137,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_137,false,,Welches Wort passt? to pay out,,Admin verbs,,auszahlen | zurückzahlen | erstatten | der Betrag,,auszahlen,auszahlen,Pay out balance/refund/benefit.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_159,cat16-w-159,cat16-w-159,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_159,false,,Welches Wort passt? received,,Payment status,,eingegangen | bezahlt | angekommen | der Betrag,,eingegangen,eingegangen,Support term for CAT16 money/payment/contract contexts.,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_160,cat16-w-160,cat16-w-160,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_160,false,,Welches Wort passt? twice / duplicate,,Payment status,,doppelt | zweimal | falsch | der Betrag,,doppelt,,Support term for CAT16 money/payment/contract contexts.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m16-money-payment-contracts.js,v080149_cat16_wortschatz_cat16_w_161,cat16-w-161,cat16-w-161,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT16-wortschatz-cat16_w_161,false,,Welches Wort passt? accidentally,,Payment status,,versehentlich | absichtlich | falsch | der Betrag,,versehentlich,,Support term for CAT16 money/payment/contract contexts.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_002,cat17-r-002,cat17-r-002,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_002,false,,Welche Form passt? home description,,describe_home,,"Unser Wohnzimmer ist hell und ruhig. | Wir wohnen in einer Wohnung mit drei Zimmern. | Die Küche ist klein, aber praktisch. | Im Flur ziehen wir die Schuhe aus.",,Unser Wohnzimmer ist hell und ruhig.,Unser Wohnzimmer ist hell und ruhig.,Watch: adjective endings if expanded,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_003,cat17-r-003,cat17-r-003,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_003,false,,Welche Form passt? home description,,describe_home,,"Die Küche ist klein, aber praktisch. | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig. | Im Flur ziehen wir die Schuhe aus.",,"Die Küche ist klein, aber praktisch.","Die Küche ist klein, aber praktisch.",Watch: word order after aber,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_005,cat17-r-005,cat17-r-005,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_005,false,,Welche Form passt? routine,,daily_routine,,"Normalerweise stehe ich um sieben Uhr auf. | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig. | Die Küche ist klein, aber praktisch.",,Normalerweise stehe ich um sieben Uhr auf.,Normalerweise stehe ich um sieben Uhr auf.,Watch: verb position after fronted adverb,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_006,cat17-r-006,cat17-r-006,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_006,false,,Welche Form passt? routine,,daily_routine,,"Am Wochenende schlafen wir länger. | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig. | Die Küche ist klein, aber praktisch.",,Am Wochenende schlafen wir länger.,Am Wochenende schlafen wir länger.,Watch: V2 after time phrase,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_007,cat17-r-007,cat17-r-007,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_007,false,,Welche Form passt? routine,,daily_routine,,Nach dem Essen räume ich die Küche auf. | aufräumen vs putzen | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig.,,Nach dem Essen räume ich die Küche auf.,Nach dem Essen räume ich die Küche auf.,Watch: separable verb,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_008,cat17-r-008,cat17-r-008,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_008,false,,Welche Form passt? routine,,daily_routine,,"Abends essen wir oft zu Hause. | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig. | Die Küche ist klein, aber praktisch.",,Abends essen wir oft zu Hause.,Abends essen wir oft zu Hause.,Watch: V2 with frequency,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m17-home-family-daily-life-support.js,v080149_cat17_redemittel_cat17_r_010,cat17-r-010,cat17-r-010,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT17-redemittel-cat17_r_010,false,,Welche Form passt? household,,chores,,Kannst du bitte die Wäsche aufhängen? | aufhängen vs abhängen | Wir wohnen in einer Wohnung mit drei Zimmern. | Unser Wohnzimmer ist hell und ruhig.,,Kannst du bitte die Wäsche aufhängen?,Kannst du bitte die Wäsche aufhängen?,Watch: separable verb,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
