queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-03231,v080149_cat16_practice_family_cat16_pf_030,cat16-pf-030,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03232,v080149_cat16_practice_family_cat16_pf_031,cat16-pf-031,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03233,v080149_cat16_practice_family_cat16_pf_032,cat16-pf-032,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03234,v080149_cat16_practice_family_cat16_pf_033,cat16-pf-033,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03235,v080149_cat16_practice_family_cat16_pf_034,cat16-pf-034,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03236,v080149_cat16_practice_family_cat16_pf_035,cat16-pf-035,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03237,v080149_cat16_practice_family_cat16_pf_036,cat16-pf-036,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03238,v080149_cat16_practice_family_cat16_pf_037,cat16-pf-037,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03239,v080149_cat16_practice_family_cat16_pf_038,cat16-pf-038,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03240,v080149_cat16_practice_family_cat16_pf_039,cat16-pf-039,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03241,v080149_cat16_practice_family_cat16_pf_041,cat16-pf-041,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03242,v080149_cat16_practice_family_cat16_pf_042,cat16-pf-042,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03243,v080149_cat16_practice_family_cat16_pf_043,cat16-pf-043,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03244,v080149_cat16_practice_family_cat16_pf_044,cat16-pf-044,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review | privacy_security_review,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03245,v080149_cat16_practice_family_cat16_pf_045,cat16-pf-045,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03246,v080149_cat16_practice_family_cat16_pf_046,cat16-pf-046,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03248,v080149_cat16_practice_family_cat16_pf_060,cat16-pf-060,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03249,v080149_cat16_practice_family_cat16_pf_063,cat16-pf-063,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review | privacy_security_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03250,v080149_cat16_practice_family_cat16_pf_066,cat16-pf-066,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03251,v080149_cat16_practice_family_cat16_pf_067,cat16-pf-067,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03252,v080149_cat16_practice_family_cat16_pf_068,cat16-pf-068,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03253,v080149_cat16_practice_family_cat16_pf_071,cat16-pf-071,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03254,v080149_cat16_practice_family_cat16_pf_075,cat16-pf-075,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,b1_b2_boundary | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03255,v080149_cat16_practice_family_cat16_pf_080,cat16-pf-080,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03256,v080149_cat16_practice_family_cat16_pf_081,cat16-pf-081,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03257,v080149_cat16_practice_family_cat16_pf_082,cat16-pf-082,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03258,v080149_cat16_practice_family_cat16_pf_089,cat16-pf-089,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review | privacy_security_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03259,v080149_cat16_practice_family_cat16_pf_090,cat16-pf-090,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03260,v080149_cat16_practice_family_cat16_pf_091,cat16-pf-091,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03261,v080149_cat16_practice_family_cat16_pf_092,cat16-pf-092,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03262,v080149_cat16_practice_family_cat16_pf_093,cat16-pf-093,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03263,v080149_cat16_practice_family_cat16_pf_094,cat16-pf-094,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03264,v080149_cat16_practice_family_cat16_pf_095,cat16-pf-095,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03265,v080149_cat16_practice_family_cat16_pf_096,cat16-pf-096,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03266,v080149_cat16_practice_family_cat16_pf_097,cat16-pf-097,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03267,v080149_cat16_practice_family_cat16_pf_098,cat16-pf-098,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03268,v080149_cat16_practice_family_cat16_pf_099,cat16-pf-099,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,b1_b2_boundary | financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03269,v080149_cat16_practice_family_cat16_pf_100,cat16-pf-100,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03270,v080149_cat16_practice_family_cat16_pf_101,cat16-pf-101,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03271,v080149_cat16_practice_family_cat16_pf_103,cat16-pf-103,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03272,v080149_cat16_redemittel_cat16_r_001,cat16-r-001,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03273,v080149_cat16_redemittel_cat16_r_002,cat16-r-002,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03274,v080149_cat16_redemittel_cat16_r_003,cat16-r-003,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03275,v080149_cat16_redemittel_cat16_r_004,cat16-r-004,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03276,v080149_cat16_redemittel_cat16_r_005,cat16-r-005,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03277,v080149_cat16_redemittel_cat16_r_006,cat16-r-006,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03278,v080149_cat16_redemittel_cat16_r_007,cat16-r-007,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,accepted_answer_policy_gap | financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03279,v080149_cat16_redemittel_cat16_r_008,cat16-r-008,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03280,v080149_cat16_redemittel_cat16_r_009,cat16-r-009,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03281,v080149_cat16_redemittel_cat16_r_010,cat16-r-010,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03282,v080149_cat16_redemittel_cat16_r_011,cat16-r-011,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03283,v080149_cat16_redemittel_cat16_r_012,cat16-r-012,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review | privacy_security_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03284,v080149_cat16_redemittel_cat16_r_013,cat16-r-013,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03285,v080149_cat16_redemittel_cat16_r_014,cat16-r-014,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03286,v080149_cat16_redemittel_cat16_r_015,cat16-r-015,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03287,v080149_cat16_redemittel_cat16_r_016,cat16-r-016,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03288,v080149_cat16_redemittel_cat16_r_017,cat16-r-017,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03289,v080149_cat16_redemittel_cat16_r_018,cat16-r-018,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03290,v080149_cat16_redemittel_cat16_r_019,cat16-r-019,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03291,v080149_cat16_redemittel_cat16_r_020,cat16-r-020,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03292,v080149_cat16_redemittel_cat16_r_021,cat16-r-021,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review | privacy_security_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-03293,v080149_cat16_redemittel_cat16_r_022,cat16-r-022,b1_m16,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,financial_legal_review,found,b1_m16,b1-16,b1_m16,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
