issueType,bankKey,itemId,status,routeKey,surface,missingFields,repeatedFields,reason
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_079,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_080,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_081,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_082,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_083,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_084,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_085,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_086,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_087,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_088,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_089,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_090,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_091,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_092,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_093,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_094,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_095,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_096,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_097,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_098,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_099,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_100,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_101,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_102,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_103,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_104,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_105,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_106,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_107,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_108,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_109,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_110,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_111,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_112,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_113,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_114,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_115,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_116,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_117,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_118,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_119,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_120,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_121,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_122,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_123,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_124,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_125,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_126,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_127,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_128,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_129,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_130,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_131,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_132,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_133,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_134,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_135,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_136,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_137,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_138,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_139,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m15,v080149_cat15_wortschatz_cat15_w_140,active,b1_m15,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_001,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_002,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_003,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_004,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_005,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_006,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_007,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_008,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_009,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_010,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_011,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_012,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_013,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_014,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_015,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_016,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_017,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_018,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_019,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_020,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_021,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_022,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_023,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_024,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_025,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_026,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_027,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_028,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_029,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_030,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_031,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_032,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_033,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_034,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_035,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_036,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_037,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_038,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_039,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_040,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_041,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_042,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_043,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_044,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_045,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_046,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_047,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_048,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_049,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_050,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_051,active,b1_m16,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m16,v080149_cat16_collocation_cat16_coll_052,active,b1_m16,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
