exceptionType,currentSourceFile,currentItemId,v02RowId,v02RowNumber,v02Decision,proposedBucket,reason,currentTaskType,currentResponseSurface,sourceFile
unmatched_v02,,,633b4cc0dbb61ddca2bdc69042bc8a2bc13f3ebe6afba7a19eccaf2b17991119,69113,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,453882191b3311152d00b62e05a4a399a89e4366bc7fc87e2a66933a4d4942a5,69114,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,39d06f80084199205d72d690f736197802f040053a97ec8181b0733e67a511df,69115,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,e02f42f8530ab3349674d073b9891a128adc41664ba9438ad0bf2144224ed57b,69116,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,1f2f3e9268df21339d4037775822626beb8e3746053c4bb7a8cb7873aabb20ea,69117,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,882826d62b3874a97f7f77d95a281c88fcb549b8c8991c8a22b3488ec9adedd0,69118,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69119,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,4e4f24bca5936b1b054c08aa10aacee2730e854c3983abb95e737089648cfc5b,69120,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69121,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69122,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69123,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69124,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69125,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69126,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,51af91d95dd76ed5bfda9c64775b43a8fd46d1559b166b4e7e3df7ef2b611f7e,69127,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,c9e29d6d6f1b68cc033173034833bf47d69d4c88d7ed2c3939b3e3f8699b4b02,69128,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a90a334eadf21b71143134e36ab96dfec9534befea2d28f88b83cb78322b4b8,69129,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,aa92f8d706da53641e5e27ef4e4e5e8f95823be94b85a1bc43967d804fa24d44,69130,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69131,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,c9e29d6d6f1b68cc033173034833bf47d69d4c88d7ed2c3939b3e3f8699b4b02,69132,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,7f24e7f24761a4c51cbe0780a54508e72f5b26d4d7371835447a6f300bdf283a,69133,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69134,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69135,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,c9e29d6d6f1b68cc033173034833bf47d69d4c88d7ed2c3939b3e3f8699b4b02,69136,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,f0abec8675ebc5503c13051760a3052b3f50baf79c5825b6767ec69e82ce501d,69137,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,54e11d5f55c9c6b15f7f092b183bcb46895b8e3cc259526b0534edac69585a4f,69138,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,f2b2d90da4f715072590b6486e5240ad5dc3248d1d014c7e7c7751ab14164fb5,69139,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69140,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69141,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,8b6c7cebb1b10cf7c8a043c9fb3547fb9de358980fc8b5ef77ad336aa9fed84c,69142,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,8059a93040ed129a45035cdefcd9c7ae22866bbf6faed1be919c6630744b6352,69143,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69144,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,de15f407237d74fb0a814832d081b69849b4e6466ddf225351e51827541db162,69145,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,f2b2d90da4f715072590b6486e5240ad5dc3248d1d014c7e7c7751ab14164fb5,69146,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,4c3c3030130a4a1b174aa4b0eda1ab26f1ac0c3b88d8fb30e015e3172f356810,69147,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,2b6495b7710c7446a0023fb3b388b94525d802264dc6a1f66849b07498c09e30,69148,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,34b7168539fefd3f4096b4623de572f6cdfb8ed725c8fe4501ddd1df9ec38ae3,69149,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,f456a9560834d548ebb3328640bf10540eed6aa55351919449b818c7180ea349,69150,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,e62173298a821b8a131091f0bda06f33b50be653b24d4f1545c77195a3b13fe8,69151,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69152,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a27f8494941d641e5386b06f7d41f04b94965c66d6710d0f0c3edd91cfd258a,69153,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,cab701666909ff5df3d51ca0d48b42d53a7169137127786bddb4eebeed49bfc9,69154,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a90a334eadf21b71143134e36ab96dfec9534befea2d28f88b83cb78322b4b8,69155,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,7c023de1beef1f3ef954100a21c587cfb0bbf01a5a24c431616b5eb69770ca83,69156,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,aa92f8d706da53641e5e27ef4e4e5e8f95823be94b85a1bc43967d804fa24d44,69157,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,9a90a334eadf21b71143134e36ab96dfec9534befea2d28f88b83cb78322b4b8,69158,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,8b6c7cebb1b10cf7c8a043c9fb3547fb9de358980fc8b5ef77ad336aa9fed84c,69159,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,7f9c74df84671903320462694daaa40d29a9ec6ed4b21211e112568b4876e5f9,69160,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,1f2f3e9268df21339d4037775822626beb8e3746053c4bb7a8cb7873aabb20ea,69161,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,e3e82b04c29b96d8b7e0c7e445c9eb0db54cd08191d71998f841f2551b7dd334,69162,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,b4b4bbb587e56440d209cc520761050058ca0f650a8ad333cd1441493608e599,69163,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,399effdb336fc04a91b5a0aaffd20b3f45cbb17b54b6a524b97ad8b76a29b896,69164,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,948f9c4e9c02a46c125a8c06bff3db6d0c214145937692ac2be7d97502838771,69165,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,1f2f3e9268df21339d4037775822626beb8e3746053c4bb7a8cb7873aabb20ea,69166,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,1f2f3e9268df21339d4037775822626beb8e3746053c4bb7a8cb7873aabb20ea,69167,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,24bf27f225d1015815a53cb4ab0f0ae355e4c42cdc9a6e32d297ecf5690c2348,69168,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,d82c7cf9254ffc1a0141b0ccb34ccbaa629e31091942047b832cb6486a08dcf1,69169,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,eaac470e444720e70c5333aaefdf022c463e570d347f626cb6203aa0899a60cb,69170,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,7c023de1beef1f3ef954100a21c587cfb0bbf01a5a24c431616b5eb69770ca83,69171,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,399effdb336fc04a91b5a0aaffd20b3f45cbb17b54b6a524b97ad8b76a29b896,69172,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,169f562cb45c8d4d529158458b30b365bcfbb8bf5e8fccc728181dfde90f7ea3,69173,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
unmatched_v02,,,afa66261ec952cf77a8d5b74a360eb31c5bb9b60d299d4ea9cef63311664aef3,69174,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED/OZMOSIS_B1_CAT16_PRACTICE_FAMILIES_v0_2.csv
