issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_044,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_045,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_046,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_047,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",b1_b2_boundary | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_048,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_049,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_050,active,b1_m16,correction,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_collocation_cat16_coll_051,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_001,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_002,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_003,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_004,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_005,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_006,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_007,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_008,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_009,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_010,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_011,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_012,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_013,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_014,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_015,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_016,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_017,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_018,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_019,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_020,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_021,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | b1_b2_boundary | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_022,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",b1_b2_boundary | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_023,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_024,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_025,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_026,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_027,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_028,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_029,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_contrast_cat16_cs_030,active,b1_m16,contrast,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_013,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_014,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_015,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_025,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_026,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_027,active,b1_m16,correction,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_030,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_031,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_032,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_033,active,b1_m16,correction,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_034,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_035,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_036,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_037,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_038,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_039,active,b1_m16,correction,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_041,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_042,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_043,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_044,active,b1_m16,choice,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_045,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_046,active,b1_m16,correction,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_053,active,b1_m16,production,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_060,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_063,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_066,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
