queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-07411,v080149_cat17_practice_family_cat17_pf_088,cat17-pf-088,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07412,v080149_cat17_practice_family_cat17_pf_090,cat17-pf-090,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07413,v080149_cat17_practice_family_cat17_pf_091,cat17-pf-091,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,word_order_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07438,v080149_cat17_practice_family_cat17_pf_112,cat17-pf-112,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07439,v080149_cat17_practice_family_cat17_pf_113,cat17-pf-113,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07440,v080149_cat17_practice_family_cat17_pf_114,cat17-pf-114,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07441,v080149_cat17_practice_family_cat17_pf_115,cat17-pf-115,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07442,v080149_cat17_practice_family_cat17_pf_117,cat17-pf-117,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07443,v080149_cat17_practice_family_cat17_pf_118,cat17-pf-118,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07444,v080149_cat17_practice_family_cat17_pf_119,cat17-pf-119,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07445,v080149_cat17_practice_family_cat17_pf_121,cat17-pf-121,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07446,v080149_cat17_practice_family_cat17_pf_122,cat17-pf-122,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07447,v080149_cat17_practice_family_cat17_pf_125,cat17-pf-125,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07448,v080149_cat17_redemittel_cat17_r_001,cat17-r-001,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07449,v080149_cat17_redemittel_cat17_r_004,cat17-r-004,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07450,v080149_cat17_redemittel_cat17_r_009,cat17-r-009,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07451,v080149_cat17_redemittel_cat17_r_012,cat17-r-012,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07452,v080149_cat17_redemittel_cat17_r_013,cat17-r-013,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07453,v080149_cat17_redemittel_cat17_r_014,cat17-r-014,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07454,v080149_cat17_redemittel_cat17_r_015,cat17-r-015,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07455,v080149_cat17_redemittel_cat17_r_017,cat17-r-017,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07456,v080149_cat17_redemittel_cat17_r_018,cat17-r-018,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07457,v080149_cat17_redemittel_cat17_r_020,cat17-r-020,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07458,v080149_cat17_redemittel_cat17_r_023,cat17-r-023,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07459,v080149_cat17_redemittel_cat17_r_024,cat17-r-024,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07460,v080149_cat17_redemittel_cat17_r_025,cat17-r-025,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07461,v080149_cat17_redemittel_cat17_r_026,cat17-r-026,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07462,v080149_cat17_redemittel_cat17_r_027,cat17-r-027,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07463,v080149_cat17_redemittel_cat17_r_028,cat17-r-028,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07464,v080149_cat17_redemittel_cat17_r_029,cat17-r-029,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07465,v080149_cat17_redemittel_cat17_r_030,cat17-r-030,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07466,v080149_cat17_redemittel_cat17_r_031,cat17-r-031,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07467,v080149_cat17_redemittel_cat17_r_032,cat17-r-032,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07468,v080149_cat17_redemittel_cat17_r_033,cat17-r-033,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07469,v080149_cat17_redemittel_cat17_r_034,cat17-r-034,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07470,v080149_cat17_redemittel_cat17_r_036,cat17-r-036,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07471,v080149_cat17_redemittel_cat17_r_038,cat17-r-038,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07472,v080149_cat17_redemittel_cat17_r_039,cat17-r-039,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07473,v080149_cat17_redemittel_cat17_r_040,cat17-r-040,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07474,v080149_cat17_redemittel_cat17_r_043,cat17-r-043,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07475,v080149_cat17_redemittel_cat17_r_046,cat17-r-046,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07476,v080149_cat17_redemittel_cat17_r_056,cat17-r-056,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,phrase_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07477,v080149_cat17_wortschatz_cat17_w_003,cat17-w-003,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07478,v080149_cat17_wortschatz_cat17_w_004,cat17-w-004,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07479,v080149_cat17_wortschatz_cat17_w_005,cat17-w-005,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07480,v080149_cat17_wortschatz_cat17_w_006,cat17-w-006,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07481,v080149_cat17_wortschatz_cat17_w_007,cat17-w-007,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07482,v080149_cat17_wortschatz_cat17_w_008,cat17-w-008,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07483,v080149_cat17_wortschatz_cat17_w_010,cat17-w-010,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07484,v080149_cat17_wortschatz_cat17_w_012,cat17-w-012,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07485,v080149_cat17_wortschatz_cat17_w_019,cat17-w-019,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07486,v080149_cat17_wortschatz_cat17_w_020,cat17-w-020,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07487,v080149_cat17_wortschatz_cat17_w_021,cat17-w-021,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07488,v080149_cat17_wortschatz_cat17_w_022,cat17-w-022,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07489,v080149_cat17_wortschatz_cat17_w_023,cat17-w-023,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07490,v080149_cat17_wortschatz_cat17_w_035,cat17-w-035,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-07491,v080149_cat17_wortschatz_cat17_w_037,cat17-w-037,b1_m17,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m17,b1-17,b1_m17,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
